File,SAPT Coulomb
SSI-066TRP-109TYR-1,-1.1559
SSI-066TRP-110PRO-1,-1.2402
SSI-066VAL-085ALA-1,-1.0692
SSI-067ARG-077ILE-1,-0.9448
SSI-067ASP-070ALA-1,-1.7549
SSI-067GLN-115GLN-1,-6.4244
SSI-067GLN-117PHE-1,-2.5633
SSI-067GLU-139TYR-1,-2.5820
SSI-067HIE-070HIE-1,-4.5141
SSI-067HIE-086GLU-1,-1.2843
SSI-067LEU-078LYS-1,-0.9304
SSI-067LEU-107LEU-1,-1.1382
SSI-067LEU-109VAL-1,-0.2466
SSI-067PRO-095TRP-1,-3.6993
SSI-067PRO-101ILE-1,-0.5813
SSI-067SER-073TYR-1,-2.0630
SSI-067THR-080TYR-1,-0.5226
SSI-067THR-082VAL-2,-1.1021
SSI-067VAL-085ASN-1,-3.4158
SSI-068ARG-072THR-1,-11.8505
SSI-068HIE-075LYS-1,-7.0985
SSI-068HIE-080GLU-1,5.0991
SSI-068HIE-123ASP-1,-33.0618
SSI-068ILE-072LYS-1,-0.7572
SSI-068ILE-084TYR-1,-1.0993
SSI-068ILE-091LEU-1,-0.7785
SSI-068LEU-081VAL-1,-1.2659
SSI-068LEU-146PHE-1,-0.6549
SSI-068MET-131LEU-1,-1.3965
SSI-068PHE-076LEU-1,-1.2246
SSI-068PHE-076LEU-2,-1.1306
SSI-068PHE-077ILE-1,-1.0641
SSI-068PHE-077VAL-1,-0.4345
SSI-068PHE-080LEU-1,-0.9067
SSI-068PHE-080VAL-1,-0.7683
SSI-068PHE-083LEU-1,-0.9008
SSI-068PHE-110LEU-1,-0.3278
SSI-068TYR-073ILE-1,-0.6673
SSI-068TYR-078ALA-1,-1.5634
SSI-068TYR-082HIE-1,-1.8127
SSI-069ARG-075ILE-1,-1.3170
SSI-069ASN-119VAL-1,-0.9354
SSI-069GLU-076ILE-1,-0.7102
SSI-069GLU-076ILE-2,-2.8509
SSI-069GLU-078ARG-1,-114.3579
SSI-069GLU-123ASP-1,66.3820
SSI-069HIE-075ILE-1,-0.6389
SSI-069HIE-078PHE-1,-1.6485
SSI-069ILE-101ILE-1,-1.3770
SSI-069PHE-078GLU-1,-5.4137
SSI-069PHE-080TYR-1,-1.8606
SSI-069PHE-166TYR-1,0.0148
SSI-069THR-080LEU-1,-0.3875
SSI-069VAL-073TRP-1,-1.7705
SSI-069VAL-086GLU-1,-0.4322
SSI-069VAL-086ILE-1,-0.4609
SSI-069VAL-114VAL-1,-0.4766
SSI-070ASN-080GLU-1,10.5993
SSI-070ASP-076THR-1,-19.4936
SSI-070GLU-073LYS-1,-5.3174
SSI-070GLU-073LYS-2,-89.8709
SSI-070MET-075ILE-1,-1.6158
SSI-070PHE-120TYR-1,-1.7033
SSI-070SER-082VAL-1,-0.9437
SSI-070THR-120ASN-1,1.8710
SSI-070THR-124THR-2,-11.1100
SSI-070TRP-084VAL-1,-0.5034
SSI-070TRP-138LEU-1,-0.8097
SSI-070TRP-174PRO-1,-0.9222
SSI-071ASP-074LYS-1,-1.6719
SSI-071LYS-195ASP-1,-1.4854
SSI-071PHE-080ILE-1,-1.1626
SSI-071PHE-080LYS-1,-0.9844
SSI-071PHE-086ILE-1,-1.4014
SSI-071PHE-108ILE-1,-0.6375
SSI-071PHE-114SER-1,-0.6438
SSI-071SER-082HIE-1,-9.1332
SSI-071TRP-076LEU-1,-0.8609
SSI-071TRP-078GLU-1,-0.5723
SSI-071TRP-099TRP-1,-5.9201
SSI-071TRP-100SER-1,-0.4565
SSI-071TRP-125PHE-1,-1.7234
SSI-071TRP-165ALA-1,-0.7809
SSI-071TRP-166TYR-1,-1.1392
SSI-071VAL-077ILE-1,-0.6361
SSI-071VAL-083ILE-1,-0.4029
SSI-071VAL-085ALA-1,-0.7047
SSI-071VAL-119VAL-1,-1.2374
SSI-072ARG-116ASP-1,-87.6420
SSI-072ARG-118TYR-2,-3.4552
SSI-072ASN-075ARG-1,-16.4966
SSI-072HIE-093TYR-1,-1.4456
SSI-072HIE-095PRO-1,-1.8936
SSI-072ILE-077PHE-1,-1.0477
SSI-072ILE-082HIE-1,-0.6727
SSI-072ILE-116PHE-1,-0.2962
SSI-072ILE-116PHE-2,-0.9346
SSI-072THR-175GLN-1,-0.0647
SSI-072TYR-076ARG-2,-0.4443
SSI-072TYR-127ASN-1,-1.4431
SSI-072VAL-176PHE-1,-0.8672
SSI-073ARG-076LEU-1,-0.4660
SSI-073ARG-119ASP-1,-94.8896
SSI-073ARG-163ASN-1,-1.8335
SSI-073ASP-135ARG-1,-108.8820
SSI-073ASP-193VAL-1,-0.3647
SSI-073GLU-077ASN-2,2.1828
SSI-073GLU-119SER-1,-22.4526
SSI-073ILE-128ALA-1,-0.6540
SSI-073LEU-120TRP-1,-0.9881
SSI-073PHE-077TYR-1,-1.3738
SSI-073PHE-079LEU-1,-0.8889
SSI-073SER-090SER-1,-1.7354
SSI-073SER-178SER-1,-1.1377
SSI-073TRP-089TYR-1,-3.1873
SSI-073VAL-111ASP-1,-0.6773
SSI-074ALA-083TYR-1,-0.8803
SSI-074ARG-130TYR-2,-1.5901
SSI-074ARG-135SER-1,-0.8499
SSI-074ARG-135SER-2,-12.1762
SSI-074ARG-136GLN-1,-0.5564
SSI-074ARG-147TYR-1,-1.0641
SSI-074ARG-147TYR-2,-4.8596
SSI-074GLN-094ASN-1,-8.7060
SSI-074GLU-096ARG-1,-63.6418
SSI-074LEU-079TYR-1,-1.0615
SSI-074LEU-102PRO-1,-1.0413
SSI-074LEU-107PHE-1,-1.2539
SSI-074LYS-127ALA-1,-0.5243
SSI-074PHE-080LEU-1,-1.7098
SSI-074PHE-083HIE-1,-2.3162
SSI-074SER-091PRO-1,-1.5847
SSI-074SER-111GLU-1,-30.6265
SSI-074VAL-080TRP-1,-1.2595
SSI-074VAL-083ASN-1,-0.3704
SSI-074VAL-190LEU-1,-0.6656
SSI-075GLU-079GLN-1,-10.9396
SSI-075GLU-079GLU-2,75.6403
SSI-075ILE-080ILE-1,-0.6221
SSI-075ILE-112LEU-1,-0.4006
SSI-075LEU-094ILE-1,-0.2944
SSI-075LEU-111LEU-1,-0.9214
SSI-075LEU-111LEU-2,-0.8409
SSI-075PHE-093PRO-1,-1.3962
SSI-075PHE-182ASN-1,-1.1054
SSI-075PHE-184PHE-1,-0.6736
SSI-075SER-078TRP-1,-0.7896
SSI-075SER-111ASP-1,-18.1385
SSI-075TRP-176ARG-1,-3.5049
SSI-076ARG-079GLU-1,-94.3583
SSI-076ARG-120TRP-1,-1.3718
SSI-076ARG-208TYR-1,-2.0547
SSI-076ARG-208TYR-2,-3.3864
SSI-076ASP-084LEU-1,-0.5934
SSI-076ASP-089TYR-1,-32.6138
SSI-076ASP-091PRO-1,-1.2248
SSI-076ASP-188GLN-1,-16.5449
SSI-076GLU-170LEU-1,-0.7605
SSI-076ILE-094ASN-1,-1.1767
SSI-076LEU-086MET-1,-1.0907
SSI-076LEU-117ILE-2,-0.8864
SSI-076LEU-123THR-1,-0.4255
SSI-076PRO-111TRP-1,-0.7924
SSI-076PRO-112LEU-1,-1.2842
SSI-076SER-082PHE-1,-1.3576
SSI-076THR-090SER-1,-8.9730
SSI-076TYR-125ILE-1,-1.6333
SSI-076TYR-125ILE-2,-0.7017
SSI-076TYR-136TYR-1,-0.7054
SSI-076TYR-139ILE-1,-1.4781
SSI-076TYR-143TRP-1,-3.6054
SSI-077ALA-096ARG-1,-2.7339
SSI-077ALA-138ARG-1,-0.3740
SSI-077ALA-138ARG-2,-1.1465
SSI-077ASP-080ARG-2,-80.2066
SSI-077HIE-111LEU-1,-0.6847
SSI-077ILE-102PHE-1,-0.6601
SSI-077ILE-112ILE-1,-1.0506
SSI-077ILE-125VAL-1,-0.7100
SSI-077ILE-128TYR-1,-0.8066
SSI-077ILE-128TYR-2,-0.8200
SSI-077LEU-093VAL-2,-1.2712
SSI-077LYS-178VAL-1,-1.1911
SSI-077LYS-186ASN-2,-15.4588
SSI-077PHE-089PHE-1,-1.5812
SSI-077PHE-093ILE-1,-1.5635
SSI-077PHE-097LEU-1,-0.6197
SSI-077PHE-116PHE-1,-0.3817
SSI-077PHE-160VAL-1,-1.0581
SSI-077PHE-162PRO-1,-0.7292
SSI-077PHE-201ARG-1,-3.2851
SSI-077PHE-205GLU-1,-4.5491
SSI-078ALA-126VAL-1,-0.5075
SSI-078ASP-157LYS-1,-97.9181
SSI-078GLN-085LYS-1,-0.4082
SSI-078GLN-088GLU-1,-19.3914
SSI-078GLU-099THR-1,-0.9600
SSI-078GLU-127GLN-2,-26.7615
SSI-078HIE-081PHE-1,-0.9324
SSI-078LEU-108VAL-1,-1.4049
SSI-078PHE-082VAL-1,-1.0002
SSI-078PHE-096ALA-1,-1.7410
SSI-078PHE-104TRP-1,-2.0688
SSI-078PHE-107ALA-2,-0.4470
SSI-078PHE-108LEU-1,-1.2273
SSI-078PHE-179LEU-1,-1.0443
SSI-078PHE-215ILE-1,-0.9546
SSI-078PHE-218LEU-1,-0.6192
SSI-078PHE-218LEU-2,-1.5806
SSI-078PRO-115PRO-1,-0.9691
SSI-078PRO-186ASN-1,-3.0452
SSI-078SER-184PHE-1,-2.0098
SSI-078TYR-082PHE-1,-1.5672
SSI-079ARG-083ASP-1,-90.7516
SSI-079ARG-182ASP-1,-107.1990
SSI-079ASP-131HIE-1,-35.8878
SSI-079ASP-135ILE-1,-0.5972
SSI-079PHE-089PHE-1,-0.8695
SSI-079PHE-100THR-1,-1.6771
SSI-079PHE-104LEU-1,-0.8858
SSI-079SER-088ALA-1,-0.6495
SSI-079SER-208TYR-1,0.4401
SSI-079THR-089LEU-1,-0.4298
SSI-079THR-089LEU-2,-0.9128
SSI-079THR-110THR-1,-12.6161
SSI-079TYR-084PRO-1,-1.6653
SSI-079TYR-109VAL-1,-0.9412
SSI-079TYR-112LEU-1,-0.4686
SSI-079TYR-112LEU-2,-0.4696
SSI-079TYR-146PHE-1,-1.6944
SSI-079TYR-153TRP-1,-1.3703
SSI-079TYR-167GLN-1,0.4120
SSI-079VAL-087LYS-1,-0.8840
SSI-079VAL-094ILE-1,-0.6919
SSI-080ARG-088PHE-1,-5.9390
SSI-080ARG-090ASP-1,-1.6453
SSI-080ASP-087LYS-1,-107.3180
SSI-080GLU-092ALA-1,-1.4331
SSI-080GLU-155ARG-1,-118.5515
SSI-080ILE-112LEU-1,-0.4034
SSI-080PHE-085LYS-1,-1.2388
SSI-080PHE-098SER-1,-1.9691
SSI-080PHE-166PHE-1,-0.2460
SSI-080THR-090ARG-1,-0.2182
SSI-080TRP-088LEU-1,-0.9414
SSI-080TRP-090TYR-1,-2.9987
SSI-080TRP-095ILE-1,-1.4662
SSI-080TRP-108LEU-1,-1.3867
SSI-080TRP-136ILE-1,-0.8715
SSI-080TYR-129TRP-1,-1.6687
SSI-080TYR-172GLU-1,2.6002
SSI-081ALA-088ALA-1,-0.4825
SSI-081ASN-084LEU-1,-1.2377
SSI-081ASN-085SER-1,-0.0795
SSI-081ASN-100TRP-1,-4.2506
SSI-081ASP-092SER-1,-28.7508
SSI-081GLN-085ASP-1,-20.2131
SSI-081GLU-101ASN-1,7.7066
SSI-081GLU-103GLN-1,-1.4717
SSI-081GLU-103GLN-2,-13.8568
SSI-081HIE-202PHE-1,-3.1547
SSI-081ILE-085ARG-1,-0.9032
SSI-081LYS-105VAL-1,-3.1634
SSI-081MET-106CYS-1,-18.8177
SSI-081MET-134GLU-1,-1.1676
SSI-081MET-134GLU-2,-5.8816
SSI-081MET-138ARG-1,-3.4753
SSI-081SER-087PHE-1,-1.1435
SSI-081TYR-085ARG-1,-1.8140
SSI-081TYR-130VAL-1,-1.2094
SSI-081VAL-105TYR-1,-0.2376
SSI-081VAL-149HIE-1,-0.6570
SSI-082ARG-088PHE-1,-0.9592
SSI-082ARG-088PHE-2,-3.7388
SSI-082ILE-121LEU-1,-0.4695
SSI-082ILE-135ILE-1,-0.7314
SSI-082ILE-136PHE-1,-0.6550
SSI-082ILE-186VAL-1,-0.5726
SSI-082LEU-176PHE-1,-0.8951
SSI-082PHE-091ILE-1,-3.3672
SSI-082PHE-102TYR-1,-1.8219
SSI-082PHE-104VAL-1,-0.4481
SSI-082VAL-108LEU-1,-0.4963
SSI-082VAL-126SER-1,-0.5597
SSI-082VAL-127PHE-1,-1.5127
SSI-082VAL-130VAL-1,-0.3746
SSI-083ASP-089HIE-1,-24.4244
SSI-083ASP-105TYR-1,3.5693
SSI-083ASP-136ARG-1,-87.9862
SSI-083GLU-094TYR-1,-2.5675
SSI-083HIE-086GLU-1,-29.1117
SSI-083HIE-089ASP-1,-33.5896
SSI-083ILE-155ARG-1,-0.5155
SSI-083ILE-173LEU-1,-0.4946
SSI-083LEU-087LEU-1,-0.8638
SSI-083LEU-088TYR-2,-0.7056
SSI-083LEU-101GLN-1,-0.6397
SSI-083LEU-108VAL-1,-0.3158
SSI-083THR-086MET-1,-5.6712
SSI-083THR-087GLN-1,-0.7197
SSI-083TYR-087PHE-1,-2.1238
SSI-083TYR-094TYR-1,-0.8767
SSI-083TYR-096ASN-1,-1.7129
SSI-083VAL-087LEU-1,-0.3076
SSI-083VAL-094PHE-1,-1.4042
SSI-083VAL-094PHE-2,-0.8196
SSI-083VAL-103TRP-1,-0.9689
SSI-083VAL-140TYR-1,-0.6550
SSI-083VAL-153PHE-1,-0.6968
SSI-084ARG-089ASP-1,-81.1329
SSI-084ASN-099LYS-1,-1.2689
SSI-084ASN-103TRP-1,-13.3229
SSI-084ASP-087PHE-1,-1.9544
SSI-084ASP-107ASN-1,-14.0152
SSI-084ASP-126VAL-1,-1.1781
SSI-084CYS-090LYS-1,-9.5563
SSI-084LEU-090LEU-1,-0.5769
SSI-084PRO-122PHE-1,-0.9371
SSI-084PRO-135PHE-1,-1.0758
SSI-084THR-107PRO-1,-1.2536
SSI-084THR-108TYR-1,-0.7336
SSI-084TYR-089ASP-1,1.5029
SSI-084TYR-095LEU-1,-1.0252
SSI-085ASN-099TYR-1,-0.8282
SSI-085HIE-094TYR-1,-1.5665
SSI-085HIE-101TYR-1,-13.5845
SSI-085ILE-089ALA-1,-0.6762
SSI-085ILE-103LEU-1,-0.8559
SSI-085LEU-094PHE-1,-1.2140
SSI-085LEU-108LEU-1,-0.6454
SSI-085LEU-137ASN-1,-0.6982
SSI-085LEU-138LEU-1,-0.6112
SSI-085LYS-088GLU-1,-105.0336
SSI-085LYS-094TYR-1,-0.8672
SSI-085MET-136PHE-1,-0.5585
SSI-085PRO-090LYS-1,-1.2840
SSI-085TRP-089ARG-1,-2.4109
SSI-085TRP-135LYS-2,-3.4869
SSI-086ALA-101GLN-1,-1.3545
SSI-086ALA-104TRP-1,-0.7008
SSI-086ALA-136PHE-2,-2.0081
SSI-086ASP-091ILE-1,-2.2303
SSI-086ASP-092TRP-1,-10.4139
SSI-086ASP-112TRP-1,-7.4806
SSI-086ASP-115ARG-1,-106.6082
SSI-086HIE-089GLU-2,13.4444
SSI-086PRO-090ALA-1,-1.1702
SSI-086SER-136TRP-1,-2.5197
SSI-086VAL-105LEU-1,-0.2391
SSI-086VAL-116VAL-1,-0.3244
SSI-087ALA-171PRO-1,-1.3190
SSI-087ALA-173TYR-1,-0.5331
SSI-087ASN-091LYS-1,-6.7686
SSI-087CYS-119ASP-1,-2.9446
SSI-087CYS-121LEU-1,-1.7968
SSI-087GLN-139ASN-1,-6.0305
SSI-087LEU-095PHE-1,-1.1445
SSI-087LEU-095PHE-2,-0.4862
SSI-087LEU-096TRP-1,-1.2507
SSI-087LEU-109VAL-1,-0.5079
SSI-087LEU-153PHE-1,-1.0740
SSI-087PHE-126VAL-1,-1.1946
SSI-087PHE-186VAL-1,-1.0263
SSI-087PHE-188VAL-1,-0.5899
SSI-087VAL-102LEU-1,-1.0882
SSI-088ASN-092ASP-1,1.5644
SSI-088ILE-135LEU-1,-0.6729
SSI-088ILE-135PHE-1,-0.3622
SSI-088LEU-108ILE-1,-0.4169
SSI-088PHE-092LEU-1,-1.0987
SSI-089ARG-106ASP-1,-90.0741
SSI-089ARG-108TYR-1,-9.1736
SSI-089ARG-131VAL-1,-0.3395
SSI-089ASP-092PHE-1,-2.2709
SSI-089ASP-112ASN-1,-14.1082
SSI-089ASP-131VAL-1,-1.0118
SSI-089CYS-105LEU-1,-2.0887
SSI-089GLN-117PHE-1,-3.6327
SSI-089GLN-125TYR-1,-0.6108
SSI-089ILE-112TRP-1,-0.6163
SSI-089LEU-127VAL-1,-1.0711
SSI-089THR-098LEU-1,-0.5032
SSI-089THR-098LEU-2,-0.9879
SSI-089TYR-094TYR-1,-1.2938
SSI-089TYR-153VAL-1,-0.9040
SSI-090ALA-121PHE-1,-2.5601
SSI-090ARG-187SER-1,-8.5928
SSI-090GLU-119ARG-1,-96.0501
SSI-090ILE-099LEU-1,-0.9334
SSI-090ILE-107SER-1,-0.5061
SSI-090ILE-190VAL-1,-0.6465
SSI-090LYS-122ASP-1,-2.4128
SSI-090LYS-122ASP-2,-1.0493
SSI-090PRO-129TRP-1,-0.7109
SSI-090PRO-154VAL-1,-1.1555
SSI-090TYR-095ARG-1,-5.3063
SSI-090TYR-095ILE-1,-1.1677
SSI-090TYR-099ILE-1,-0.7903
SSI-090TYR-105LEU-1,-0.7004
SSI-090TYR-112GLU-1,0.1643
SSI-090TYR-113ALA-1,-0.9868
SSI-091ASN-096TRP-1,-11.6807
SSI-091HIE-098SER-1,-4.9467
SSI-091HIE-118THR-1,-0.8168
SSI-091HIE-118THR-2,-3.4987
SSI-091HIE-121LEU-1,-0.9054
SSI-091HIE-122ASP-1,12.4915
SSI-091HIE-125HIE-1,-0.5714
SSI-091HIE-127VAL-1,-1.4534
SSI-091LYS-140SER-1,-0.9075
SSI-091LYS-140SER-2,-14.4743
SSI-091THR-094HIE-2,-17.4699
SSI-091VAL-094ASP-1,-1.6653
SSI-092ALA-164GLU-1,-0.5308
SSI-092LEU-095HIE-1,-1.2360
SSI-092PHE-099TRP-1,-2.5879
SSI-092PHE-120VAL-1,-2.1023
SSI-092PHE-131VAL-1,-0.4307
SSI-092PRO-102HIE-1,-1.0101
SSI-092PRO-133LYS-1,-0.5009
SSI-092TRP-100GLN-1,-23.0538
SSI-092VAL-117PHE-1,-0.4906
SSI-093ALA-099THR-1,-0.4877
SSI-093ALA-164ASP-1,-2.5997
SSI-093ASN-096LYS-1,-1.2841
SSI-093ASP-097THR-1,-27.6198
SSI-093HIE-118GLN-1,-7.9948
SSI-093HIE-120ALA-1,-1.4630
SSI-093PRO-184PHE-1,-1.3340
SSI-094HIE-099THR-1,-1.0970
SSI-094HIE-104PHE-1,-2.6855
SSI-094ILE-114TRP-1,-1.1378
SSI-094LEU-132VAL-1,-0.8238
SSI-094LEU-182MET-1,-0.6254
SSI-094LYS-112ASP-1,-116.9415
SSI-094PHE-098ILE-1,-3.0150
SSI-094PHE-141ALA-1,-1.1338
SSI-094PRO-135MET-1,-0.5895
SSI-094TYR-097THR-1,-2.6720
SSI-094TYR-151VAL-1,-0.5681
SSI-094TYR-153VAL-1,-1.1952
SSI-094VAL-125TRP-1,-0.6778
SSI-094VAL-152LEU-1,-1.1898
SSI-094VAL-166PHE-1,-1.4730
SSI-095ASN-164ASP-1,-21.6732
SSI-095ASP-102TYR-1,4.4132
SSI-095GLN-098TYR-1,-0.0297
SSI-095GLN-185THR-1,-0.7037
SSI-095GLN-187ASP-1,-5.6389
SSI-095ILE-120TRP-1,-0.8626
SSI-095ILE-120TRP-2,-0.4361
SSI-095ILE-144THR-1,-0.4402
SSI-095LEU-103ILE-1,-0.3813
SSI-095LEU-130VAL-1,-0.4563
SSI-095LEU-133LYS-1,-1.1832
SSI-095LYS-107ILE-1,-0.6724
SSI-095LYS-109THR-1,-12.6179
SSI-095LYS-127ASP-1,-2.8354
SSI-095PHE-099LYS-2,-1.4769
SSI-095PHE-118ALA-1,-0.3378
SSI-095PHE-154ILE-1,-0.6745
SSI-095PHE-160VAL-1,-0.4433
SSI-095PHE-160VAL-2,-0.6358
SSI-095SER-114THR-1,-1.4063
SSI-095THR-182ASN-1,1.8242
SSI-095TRP-099LEU-2,-0.8187
SSI-095TRP-104VAL-1,-0.6493
SSI-095TYR-106TYR-1,-7.8276
SSI-096ASP-100ASN-1,-32.7010
SSI-096ASP-101GLN-1,-26.8026
SSI-096GLU-121LYS-1,-6.0130
SSI-096HIE-101GLN-1,-4.4464
SSI-096HIE-103SER-1,-12.6664
SSI-096HIE-126LEU-1,-1.7467
SSI-096HIE-127ASP-1,12.7582
SSI-096HIE-132VAL-1,-1.1734
SSI-096ILE-127VAL-1,-0.5190
SSI-096ILE-127VAL-2,-0.8163
SSI-096TRP-110LEU-1,-0.4518
SSI-096VAL-105LEU-1,-1.3952
SSI-096VAL-108THR-1,-0.5404
SSI-097ALA-105LEU-1,-0.4094
SSI-097ALA-117HIE-1,-0.3473
SSI-097ASN-102TYR-1,-2.0993
SSI-097GLU-101ARG-1,-100.3302
SSI-097ILE-105THR-1,-0.9535
SSI-097LEU-111PHE-1,-0.7199
SSI-097LEU-113ILE-1,-2.5465
SSI-097LEU-128PHE-1,-2.3875
SSI-097PHE-103ARG-1,-2.0217
SSI-097PHE-181TRP-1,-1.4141
SSI-097PHE-183ILE-1,-0.8125
SSI-097PRO-106ILE-1,-1.0864
SSI-097TRP-145LYS-1,-0.8722
SSI-097TRP-173TYR-1,-0.6156
SSI-097TRP-213ILE-1,-1.2210
SSI-097TYR-101TRP-1,-3.2967
SSI-097TYR-179LYS-1,-2.3015
SSI-097TYR-179LYS-2,-2.0468
SSI-097VAL-112TRP-1,-0.3783
SSI-098ILE-145ILE-1,-0.3495
SSI-098LEU-101VAL-1,-0.5013
SSI-098LEU-115SER-1,-0.7374
SSI-098LEU-117ALA-1,-0.5502
SSI-098LEU-136PHE-1,-0.2634
SSI-098LEU-144VAL-1,-0.6150
SSI-098LEU-144VAL-2,-0.5763
SSI-098LEU-146TRP-1,-1.5368
SSI-098PRO-101GLN-1,-1.6740
SSI-098PRO-102ALA-1,-1.4658
SSI-098PRO-114PHE-1,-1.1168
SSI-098SER-112PHE-1,-2.3893
SSI-098SER-127VAL-1,-1.3080
SSI-098SER-138TYR-2,0.4636
SSI-098SER-164ASP-1,-19.4211
SSI-098VAL-101GLN-1,-0.4968
SSI-098VAL-105TYR-1,-0.7954
SSI-098VAL-152ALA-1,-0.8690
SSI-098VAL-286TRP-1,-0.5109
SSI-098VAL-287LEU-1,-0.5956
SSI-099ARG-102HIE-1,0.5523
SSI-099ARG-147VAL-1,-0.3084
SSI-099ARG-149ASN-1,-0.2334
SSI-099ARG-177ASP-1,-102.9437
SSI-099ARG-216GLU-1,-83.8765
SSI-099GLN-108GLN-1,-6.3549
SSI-099GLN-148HIE-1,-2.1983
SSI-099ILE-103ALA-1,-0.5830
SSI-099LYS-104THR-1,-0.7696
SSI-099MET-107ASN-1,-0.6714
SSI-099MET-126VAL-1,-1.7693
SSI-099PRO-104TRP-1,-1.9927
SSI-099PRO-164PHE-1,-0.5642
SSI-099PRO-166GLU-1,-2.4036
SSI-099TRP-118PRO-1,-0.4055
SSI-099TRP-272GLU-1,-23.8165
SSI-100ALA-112PHE-1,-0.9282
SSI-100ASN-113LYS-1,-0.8215
SSI-100ILE-103HIE-1,-0.5722
SSI-100ILE-104LYS-1,-0.5950
SSI-100LEU-130VAL-1,-0.4956
SSI-100LEU-134ALA-1,-0.6656
SSI-100LEU-142LEU-1,-1.2122
SSI-100SER-119GLU-1,-28.9553
SSI-100SER-131VAL-2,-0.7066
SSI-100SER-148ASN-1,1.7479
SSI-100THR-104LEU-1,-0.4804
SSI-100TRP-103LYS-1,-7.4513
SSI-100TRP-103LYS-2,-0.8611
SSI-100VAL-283ILE-1,-0.4037
SSI-101ALA-104ARG-1,-0.9879
SSI-101ALA-128ALA-1,-0.4217
SSI-101ALA-138TYR-1,-1.2112
SSI-101ARG-142LEU-1,-1.4495
SSI-101ASN-125HIE-1,-2.4508
SSI-101ASP-145THR-2,-24.0592
SSI-101ILE-110LEU-1,-1.5580
SSI-101ILE-110PHE-1,-0.8998
SSI-101ILE-123ILE-1,-0.3708
SSI-101LEU-111TRP-1,-1.7303
SSI-101LEU-125TYR-1,-2.2096
SSI-101LEU-132ILE-1,-0.3034
SSI-101TRP-132VAL-1,-0.9715
SSI-101TRP-135LYS-1,-1.8089
SSI-101TRP-177ILE-1,-0.7217
SSI-101TYR-151VAL-1,-1.4672
SSI-101VAL-106LYS-1,-0.5744
SSI-101VAL-132PHE-1,-1.1048
SSI-101VAL-132PHE-2,-1.3293
SSI-102ALA-114PHE-1,-1.8053
SSI-102ASP-106SER-1,-0.6444
SSI-102HIE-109TYR-1,-3.2781
SSI-102HIE-127GLU-1,-1.2993
SSI-102HIE-269HIE-1,-3.6336
SSI-102HIE-270TYR-1,-1.5509
SSI-102HIE-272GLN-1,-4.9417
SSI-102ILE-110ILE-1,-0.5335
SSI-102ILE-145ILE-1,-0.1668
SSI-102ILE-149TYR-1,-0.7482
SSI-102ILE-149TYR-2,-2.5706
SSI-102ILE-153PHE-1,-0.6905
SSI-102SER-165LYS-1,-8.7051
SSI-102SER-169ASP-1,-20.3387
SSI-102VAL-133PHE-1,-1.1852
SSI-103ASP-149TYR-1,-19.1177
SSI-103ASP-269HIE-1,-8.7935
SSI-103GLN-108PHE-1,-3.2375
SSI-103GLU-106LYS-1,-116.8974
SSI-103GLU-108TRP-1,-18.1368
SSI-103GLU-177ASP-1,75.0577
SSI-103HIE-168TYR-1,-20.1736
SSI-103ILE-110VAL-1,-0.2925
SSI-103ILE-130VAL-1,-0.3732
SSI-103ILE-132PHE-1,-0.5420
SSI-103PHE-122MET-1,-0.4299
SSI-103PHE-127LEU-1,-0.6029
SSI-104ALA-125TYR-1,-1.3368
SSI-104MET-112ASN-1,-0.9573
SSI-104MET-133PHE-1,-1.2521
SSI-104TRP-107ALA-1,-0.5218
SSI-104TRP-129ILE-1,-1.0623
SSI-104TRP-147LEU-1,-0.8124
SSI-104TRP-166GLU-1,-20.3574
SSI-104TRP-168LEU-1,-0.5149
SSI-104TRP-169PRO-1,-3.9809
SSI-104TRP-202PHE-1,-3.4682
SSI-104TRP-205GLU-1,-0.9689
SSI-104VAL-108ILE-1,-0.4179
SSI-104VAL-112SER-1,-0.4126
SSI-104VAL-126ILE-1,-0.3652
SSI-105ALA-115GLN-1,-0.7057
SSI-105ASN-139VAL-1,-1.0042
SSI-105ASN-146GLN-1,1.3404
SSI-105ASN-154ASN-1,-6.3027
SSI-105ILE-128LEU-1,-0.7403
SSI-105ILE-131ALA-1,-0.7877
SSI-105ILE-135LEU-1,-0.3473
SSI-105LEU-114TRP-1,-1.1630
SSI-105LEU-168ILE-1,-0.4903
SSI-105LEU-175PHE-1,-1.7794
SSI-105PHE-127LEU-1,-0.7558
SSI-105PHE-130ARG-1,-3.0053
SSI-105PHE-130ARG-2,-0.5118
SSI-105PRO-128ILE-1,-1.3330
SSI-105PRO-181TRP-1,-5.2943
SSI-105TYR-149HIE-1,-2.0908
SSI-106ASN-130HIE-1,2.1007
SSI-106ASP-133GLN-1,8.1133
SSI-106GLU-129LYS-1,-114.1092
SSI-106ILE-168ILE-1,-0.7770
SSI-106LEU-126LEU-1,-0.6908
SSI-106LEU-149PHE-1,-1.1919
SSI-106LEU-149PHE-2,-1.5176
SSI-106PHE-109PHE-1,-1.0036
SSI-106PHE-178LYS-1,-1.4251
SSI-106SER-128PHE-1,-3.6823
SSI-106TYR-112SER-1,-0.9781
SSI-106VAL-112LEU-1,-0.6301
SSI-107ASP-125ASN-1,-23.7950
SSI-107ILE-153TRP-1,-0.4717
SSI-107ILE-158MET-1,-1.3548
